record_id,source,content,review_title,published_at,likes,shares,views,rating,travel_type,language,hashtag,discovery_term,video_id,video_caption,comment_date_text,product_id,product_title,app_id,source_url,retrieved_at,clean_text,analysis_text
tiktok:6cddd0fc055da258,tiktok_comment,Wow nice ..price ?,,,0,,,,,en,"#travelchina,#chinatravel,#traveltiktok,#Beijing,#Shanghai",#ChinaTour,7551977399747939328,2-week Private Customized Luxury Tour in China. #travelchina #chinatravel #traveltiktok #Beijing #Shanghai,2025-10-13,,,,https://www.tiktok.com/@intotravelchina/video/7551977399747939614/,2026-08-17 06:59:56.625345+00:00,Wow nice ..price ?,wow nice price
tiktok:6ce69791d8a47262,tiktok_comment,What’s the best way to get there from Beijing?,,,0,,,,,en,"#xian,#china,#traveltok,#chinatravel,#budgettravel",#ChinaTravel,7665814975608310784,"China is getting more and more popular for tourists and for good reason, but if you want to see a city that’s not talked about enough, go to Xi’an!! #xian #china #traveltok #chinatravel #budgettravel ",1h ago,,,,https://www.tiktok.com/@c0ronatravels/video/7665814975608311071/,2026-07-24 07:36:15.757857+00:00,What’s the best way to get there from Beijing?,best way get beijing
tiktok:6ced5c27a50043b5,tiktok_comment,"Being from Florida, I cannot imagine many places that are too hot for me to visit lol. Cannot wait to visit China. Wish I could take a 30 day trek there",,,0,,,,,en,"#ChinaTravel,#ChinaTour,#ExploreChina,#Travelchina,#Guizhou,#Guilin,#Chongqing",#ChinaTravel,7660058480321121280,"Most people avoid China in July and August... But if summer is the only time your family can travel, this might be the adventure your kids remember forever. Ancient civilizations, futuristic cities, hidden caves, waterfalls, villages, mountains, pandas, and theme parks — all connected by China's incredible high-speed rail. Would you take your family on this journey? #ChinaTravel #ChinaTour #ExploreChina #Travelchina #Guizhou #Guilin #Chongqing ",7-9,,,,https://www.tiktok.com/@mac.in.china/video/7660058480321121566/,2026-07-24 07:38:42.994002+00:00,"Being from Florida, I cannot imagine many places that are too hot for me to visit lol. Cannot wait to visit China. Wish I could take a 30 day trek there",florida imagine many places hot visit wait visit wish could take day trek
tiktok:6d0acd2745e44eba,tiktok_comment,👍️👍️👍祝你幸福✨✨🥰,,,0,,,,,ko,"#中国,#上海,#旅行,#vlog,#文化",#ChinaTravel,7638586851741158400,実は予約した後に情勢が悪くなってしまいました💦行くか行かないか迷ったぐらい。。 人と人との距離感が近い中国🇨🇳私のイメージと違って電車はすごい静かだし優しい人ばかりなの！！！店員さんは全く英語も通じない中で私たちに取り皿を伝えようとしてくれて爆笑してくれたり、Disneyの帰りには道路まで知らない中国人のおっちゃんが連れて行ってくれたんです🥹 上裸のおっさんがいたり 列を守らなかったり 車に轢かれそうになったのも 事実だけど これは国民性だからしょうがないのです🙂‍↕️ 日本に来たらルールに縛られて生きづらいのかなぁ？ みんなは中国行ったことある？？私は非日常で最高にワイルドな国だと思いました。スーパーリピートですっっ💗 #中国 #上海 #旅行 #vlog #文化 ,5-17,,,,https://www.tiktok.com/@napidesu/video/7638586851741158664/,2026-07-23 05:44:44.485843+00:00,️ ️ 祝你幸福,祝你幸福
tiktok:6d0edee41d1b9835,tiktok_comment,Thanks for the info regarding the information on the laundry.❤️,,,0,,,,,en,"#chinatravel,#chinatrip,#travelinchina",#ChinaTravel,7661098366062906368,Travel like a local 😃 Part 3? #chinatravel #chinatrip #travelinchina ,7-11,,,,https://www.tiktok.com/@midiforreal/video/7661098366062906645/,2026-07-24 07:31:08.227054+00:00,Thanks for the info regarding the information on the laundry. ️,thanks info regarding information
tiktok:6d17ddd784d68329,tiktok_comment,Where did you hire the photographer?,,,0,,,,,en,"#shanghai,#travel,#shopping,#itinerary,#thingstodo",#ChinaTour,7629626453579041792,fav city in cn 🤞🤞 got to do so much today! #shanghai #travel #shopping #itinerary #thingstodo ,6-13,,,,https://www.tiktok.com/@lyzaza.c/video/7629626453579042066/,2026-08-17 06:57:49.529766+00:00,Where did you hire the photographer?,hire photographer
tiktok:6d287e5cda8ed364,tiktok_comment,China wow 😍,,,0,,,,,en,"#Wuyuan,#JiangnanTravel,#ChineseStyleGem,#MistyWuyuan",#TravelChina,7638107057895345152,"Rainy days in Wuyuan are pure magic! Misty fog drapes over ancient Jiangnan water town, stone bridges, running streams and old folk houses straight out of a Chinese ink painting, full of quiet charm and storybook vibes that heal your whole soul #Wuyuan #JiangnanTravel #ChineseStyleGem #MistyWuyuan",5-29,,,,https://www.tiktok.com/@loka.chinese.travel/video/7638107057895345421/,2026-08-17 07:20:45.549036+00:00,China wow,china wow
tiktok:6d2a4ff1ce5894ad,tiktok_comment,soon am starting this kind of restaurant in uganda,,,0,,,,,en,"#china,#Travel,#Guangzhou,#food,#TourGuide",#ChinaTravel,7646735833076075520,Ever eaten wiht your feet in the water?#china #Travel #Guangzhou #food #TourGuide ,6-8,,,,https://www.tiktok.com/@eunices.guangzhou/video/7646735833076075807/,2026-07-24 07:45:02.122954+00:00,soon am starting this kind of restaurant in uganda,soon starting kind restaurant uganda
tiktok:6d2f76a08cdad192,tiktok_comment,China is my dream country🤩🤩🤩,,,0,,,,,en,"#beautiful,#China,#chinatravel,#fyp,#laojunshan",#ChinaTravel,7624363775193320448,中國河南洛陽老君山 Mount laojun in luoyang henan China #beautiful #China #chinatravel #fyp #laojunshan ,4-27,,,,https://www.tiktok.com/@suny04322/video/7624363775193320737/,2026-07-24 08:17:13.233396+00:00,China is my dream country,china dream country
tiktok:6d2ff030e4250867,tiktok_comment,How much is it?,,,0,,,,,en,"#travelguide,#Chinatravel,#asianboy,#hiking,#chinahiking",#ChinaTravel,7654782158065683456,When you go mountain climbing in China but don't want to get too tired......#travelguide #Chinatravel #asianboy #hiking #chinahiking ,6-27,,,,https://www.tiktok.com/@jessi_guangzhou_tour/video/7654782158065683726/,2026-07-24 07:46:44.414119+00:00,How much is it?,much
tiktok:6d3a2ee27b716609,tiktok_comment,cho tui xin phép đăng lại nhé tác giả !,,,0,,,,,vi,"#beautiful,#China,#chinatravel,#fyp,#laojunshan",#ChinaTravel,7674815867347061760,中國河南洛陽老君山 #beautiful #China #chinatravel #fyp #laojunshan ,5h ago,,,,https://www.tiktok.com/@suny04322/video/7674815867347062048/,2026-08-17 08:00:10.020932+00:00,cho tui xin phép đăng lại nhé tác giả !,cho tui xin phép đăng lại nhé tác giả
tiktok:6d44d334ac2e9fff,tiktok_comment,yeu lắm Trung Quốc ơi nhất định phải chờ em chờ em chờ em nhé,,,0,,,,,vi,"#HangChau,#Hangzhou,#NgoDong,#TrungQuoc,#DuLichTrungQuoc,#TikTokTravel,#ChinaTravel",#ChinaTravel,7639225453068291072,🌳 Hàng cây ngô đồng ở Hàng Châu đẹp như bước ra từ một bộ phim thanh xuân Trung Quốc 🎞✨ Chỉ cần đi dưới tán cây xanh mát này thôi cũng đủ thấy mùa hè dịu dàng hơn rất nhiều… 🍃🇨🇳 #HangChau #Hangzhou #NgoDong #TrungQuoc #DuLichTrungQuoc #TikTokTravel #ChinaTravel,5-17,,,,https://www.tiktok.com/@an.ditour/video/7639225453068291346/,2026-07-25 08:49:58.177895+00:00,yeu lắm Trung Quốc ơi nhất định phải chờ em chờ em chờ em nhé,yeu lắm trung quốc ơi nhất định phải chờ em chờ em chờ em nhé
tiktok:6d4884eb6e3bd732,tiktok_comment,c'est assez mignon et cocasse a la fois 🥰,,,0,,,,,fr,"#china,#Travel,#Guangzhou,#food,#TourGuide",#ChinaTravel,7646735833076075520,Ever eaten wiht your feet in the water?#china #Travel #Guangzhou #food #TourGuide ,6-7,,,,https://www.tiktok.com/@eunices.guangzhou/video/7646735833076075807/,2026-07-24 07:45:02.122954+00:00,c'est assez mignon et cocasse a la fois,c'est assez mignon cocasse fois
tiktok:6d5611c02a4d9bbd,tiktok_comment,There's a lot of deer walking around without their shoes on right now.,,,0,,,,,en,"#handmade,#handwork,#chineseclture",#ExploreChina,7670114739669732352,#handmade #handwork #chineseclture ,1w ago,,,,https://www.tiktok.com/@explore.china6/video/7670114739669732621/,2026-08-17 06:26:33.782591+00:00,There's a lot of deer walking around without their shoes on right now.,lot deer walking around without shoes right
tiktok:6d5b14759aa67774,tiktok_comment,"I just retired at 41, and im planing on moving back, just gotta sell a couple properties and figure out how to bring my dog to china",,,0,,,,,en,,#ChinaTravel,7662354605832965120,,7-15,,,,https://www.tiktok.com/@joycehysin/video/7662354605832965383/,2026-07-24 07:32:06.138966+00:00,"I just retired at 41, and im planing on moving back, just gotta sell a couple properties and figure out how to bring my dog to china",retired im planing moving back got ta sell couple properties figure bring dog china
tiktok:6d7e3d29cc4f99ad,tiktok_comment,Meanwhile we have Trump crapping his pants😮‍💨,,,0,,,,,en,"#shenzhen,#shenzhenchina,#lifeinchina,#travelchina,#livinginchina",#ChinaTravel,7656384468005014528,The science and technology museum in Shenzhen China is huge!!!! #shenzhen #shenzhenchina #lifeinchina #travelchina #livinginchina ,2d ago,,,,https://www.tiktok.com/@bradinchina/video/7656384468005014805/,2026-07-24 07:37:09.921733+00:00,Meanwhile we have Trump crapping his pants ‍,meanwhile trump crapping pants
tiktok:6d806bf10dc78f64,tiktok_comment,I'll go to Guangzhou in September 😍😍 I miss it,,,0,,,,,en,,#ChinaTravel,7662354605832965120,,1w ago,,,,https://www.tiktok.com/@joycehysin/video/7662354605832965383/,2026-07-24 07:32:06.138966+00:00,I'll go to Guangzhou in September I miss it,go guangzhou september miss
tiktok:6d8502680fd2ac8e,tiktok_comment,ada yang lebih indah yaitu adalah makah,,,0,,,,,id,"#fyp,#travel,#China",#ChinaTravel,7655117006097763328,"Thousand-House Miao Village in Guizhou, China #fyp #travel #China ",7-2,,,,https://www.tiktok.com/@suny04322/video/7655117006097763616/,2026-07-23 05:39:13.627144+00:00,ada yang lebih indah yaitu adalah makah,indah makah
tiktok:6d8d692e90dd047a,tiktok_comment,"klo dimkn ap gk gatal, cara mengolahnya terlalu rumit tkut salh olahraga jd ny mabok. 😳😳 sebnrnya mau nyoba, kasih tau cara mengolahnya yaa 🙏🏻🙏🏻🙏🏻",,,0,,,,,id,"#chinaexplore,#viralvideo,#foryoupage,#chinareels,#chinatiktok",#ExploreChina,7623511608341367808,#chinaexplore #viralvideo #foryoupage #chinareels #chinatiktok ,5-29,,,,https://www.tiktok.com/@best.nature.1/video/7623511608341368095/,2026-08-17 06:33:52.382387+00:00,"klo dimkn ap gk gatal, cara mengolahnya terlalu rumit tkut salh olahraga jd ny mabok. sebnrnya mau nyoba, kasih tau cara mengolahnya yaa",klo dimkn ap gk gatal mengolahnya rumit tkut salh olahraga jd ny sebnrnya nyoba kasih tau mengolahnya yaa
tiktok:6da22759ff053e35,tiktok_comment,I miss china,,,0,,,,,en,"#tianjin,#天津,#wolink,#chinatravel,#chinanature,#explorechina,#travel,#fyp,#tiktoktravel,#VisitChina,#ChinaTourism,#travelbucketlist,#winter,#snow",#VisitChina,7598389228443012096,"Tianjin: Where history, modernity, and snow collide for the perfect winter escape! 🧨 #tianjin #天津 #wolink #chinatravel #chinanature #explorechina #travel #fyp #tiktoktravel #VisitChina #ChinaTourism #travelbucketlist #winter #snow ",2-25,,,,https://www.tiktok.com/@lamartin183/video/7598389228443012407/,2026-08-17 06:52:23.775461+00:00,I miss china,miss china
tiktok:6db91ad94462d002,tiktok_comment,Welcome to travel and take a vacation in China!,,,0,,,,,en,"#wunvzhou,#婺女洲,#chinatravel,#travelbucketlist,#tiktoktravel",#ChinaTravel,7652174807173204992,"Wunvzhou Resort in Wuyuan is a Huizhou-style water town famous for stunning night lights, iron flower shows and fairy lake views. #wunvzhou #婺女洲 #chinatravel #travelbucketlist #tiktoktravel ",6-29,,,,https://www.tiktok.com/@lamartin183/video/7652174807173205262/,2026-07-24 07:47:10.936474+00:00,Welcome to travel and take a vacation in China!,welcome travel take vacation china
tiktok:6dc32d563adaf905,tiktok_comment,berapa harganya?,,,0,,,,,en,"#lebaran,#eidmubarak,#march,#china,#tour,#trending,#travel,#holiday,#chongqing,#wulong,#chengdu,#bipenggou,#guangzhou,#shopping,#fashion,#food,#history,#chinatravel,#2025",#ChinaTour,7462607312264465408,Tour 9 Hari 8 Malam‼️ Dan sudah mengunjungi 5 Kota🫨 Yuk buruan daftar✨ Tour akan berjalan tanggal 29 Maret 2025❤️ Kalian akan pergi ke salah satu kota yang dijuluki “Little Swiss🏔️” dan tentu saja pemandangannya sangat indah❣️ Yuk buruan amanin seat kalian sebelum kehabisan🙌🏻 #lebaran #eidmubarak #march #china #tour #trending #travel #holiday #chongqing #wulong #chengdu #bipenggou #guangzhou #shopping #fashion #food #history #chinatravel #2025 ,2025-2-8,,,,https://www.tiktok.com/@chinatour.indonesia/video/7462607312264465682/,2026-08-17 07:49:27.262044+00:00,berapa harganya?,berapa harganya
tiktok:6dd38b2641ee4633,tiktok_comment,It looks like the Hanging Gardens of Babylon,,,0,,,,,en,"#1000trees,#shanghai,#china,#viral,#trending",#ExploreChina,7670936190979263488,"Woke up in a minecraft server 🌳🤯 Welcome to 1000 Trees in Shanghai 🌿🏙️ Designed to look like a mountain covered in greenery, this one of a kind complex is home to shops, restaurants, offices, and event spaces, with hundreds of trees planted across the building itself. If you’re trying to find the famous viewpoint, cross the bridge directly in front of the mall, turn left into the building complex, then head right and keep walking until you reach the garden! Tag someone who needs to see this 👇🇨🇳 #1000trees #shanghai #china #viral #trending",4d ago,,,,https://www.tiktok.com/@thelosttwo/video/7670936190979263751/,2026-08-17 06:30:01.529049+00:00,It looks like the Hanging Gardens of Babylon,looks like hanging gardens babylon
tiktok:6dd3a4cb14ccdadd,tiktok_comment,que delícia 😋 de comida,,,0,,,,,es,"#fyp,#NatureofChina,#viralvideo,#cookingvlog,#china",#ExploreChina,7630318430381411328,Explore Chinese Village Life  #fyp #NatureofChina #viralvideo #cookingvlog #china ,4-30,,,,https://www.tiktok.com/@chinesecraft786/video/7630318430381411606/,2026-07-23 05:58:16.712026+00:00,que delícia de comida,delícia comida
tiktok:6dd40b4c9e27d6e3,tiktok_comment,"Single sunny Chinese boy, do you like it?",,,0,,,,,en,"#china,#chinavlog,#lifeinchina,#chinatravel,#livingabroad",#ChinaTravel,7661125559195487232,"Just when I thought I couldn’t walk a single step more, the delivery guy came to my rescue  #china #chinavlog #lifeinchina #chinatravel #livingabroad ",4d ago,,,,https://www.tiktok.com/@its.so.soph/video/7661125559195487491/,2026-07-24 07:38:01.522431+00:00,"Single sunny Chinese boy, do you like it?",single sunny chinese boy like
tiktok:6de8bd74f91e5936,tiktok_comment,hello where can watch robot show? please share the location. thank you.,,,0,,,,,en,"#China,#ChinaTravel,#ChinaTrip,#Shenzhen",#VisitChina,7667243431424445440,"Shenzhen is expensive, but… People kept saying traveling in Shenzhen is expensive, but they don't consider how many of the sightseeing places are $0. The biggest highlight for us was taking the driverless taxi, and we were surprised that it didn't cost more than $2 for a 15-minute ride. The drone deliveries were really cool too, and we were also really lucky to watch the robot show for free during an exhibition in Coco Park. To Linardo and me, this is really cool and this city is really living in the future, but to the locals in Shenzhen, this is their everyday life—that's how advanced this city is 🔥 #China #ChinaTravel #ChinaTrip #Shenzhen",1d ago,,,,https://www.tiktok.com/@nessahuangg/video/7667243431424445714/,2026-08-17 06:45:25.126426+00:00,hello where can watch robot show? please share the location. thank you.,hello watch robot show please share thank
